seq_id,start,end,strand,type,gbkey,gene_biotype,locus_tag,product,name,old_locus_tag,Function
NC_006351.1,2993473,2994231,+,CDS,CDS,NA,BPS_RS30960,DUF4397 domain-containing protein,BPS_RS30960,BPSS2219,Cell_envelope
NC_006350.1,1232738,1233145,+,CDS,CDS,NA,BPS_RS05595,DUF4399 domain-containing protein,BPS_RS05595,BPSL1067,Conserved_hypothetical_proteins
NC_006351.1,1073860,1074297,+,CDS,CDS,NA,BPS_RS23055,DUF4442 domain-containing protein,BPS_RS23055,BPSS0801,Conserved_hypothetical_proteins
NC_006351.1,2556811,2558097,-,CDS,CDS,NA,BPS_RS29030,DUF445 domain-containing protein,BPS_RS29030,BPSS1881,Cell_envelope
NC_006350.1,1697876,1698502,+,CDS,CDS,NA,BPS_RS07775,DUF47 domain-containing protein,BPS_RS07775,BPSL1463,Conserved_hypothetical_proteins
NC_006350.1,593804,594661,+,CDS,CDS,NA,BPS_RS02845,DUF4743 domain-containing protein,BPS_RS02845,BPSL0542,Conserved_hypothetical_proteins
NC_006350.1,3955243,3955671,-,CDS,CDS,NA,BPS_RS17965,DUF4810 domain-containing protein,BPS_RS17965,BPSL3335,Cell_envelope
NC_006350.1,217630,218343,-,CDS,CDS,NA,BPS_RS01090,DUF484 family protein,BPS_RS01090,BPSL0209,Conserved_hypothetical_proteins
NC_006350.1,459603,459908,+,CDS,CDS,NA,BPS_RS02215,DUF485 domain-containing protein,BPS_RS02215,BPSL0423,Cell_envelope
NC_006351.1,1083912,1084301,+,CDS,CDS,NA,BPS_RS23095,DUF488 family protein,BPS_RS23095,BPSS0809,Conserved_hypothetical_proteins
NC_006351.1,1178356,1178799,-,CDS,CDS,NA,BPS_RS23540,DUF4902 domain-containing protein,BPS_RS23540,BPSS0886,Hypothetical_proteins
NC_006351.1,1587329,1588111,+,CDS,CDS,NA,BPS_RS32940,DUF4902 domain-containing protein,BPS_RS32940,NA,NA
NC_006350.1,728753,729403,+,CDS,CDS,NA,BPS_RS03395,DUF502 domain-containing protein,BPS_RS03395,BPSL0643,Cell_envelope
NC_006351.1,2431845,2432336,+,CDS,CDS,NA,BPS_RS28420,DUF523 domain-containing protein,BPS_RS28420,BPSS1773,Conserved_hypothetical_proteins
NC_006350.1,1220110,1220490,-,CDS,CDS,NA,BPS_RS05520,DUF5594 family protein,BPS_RS05520,BPSL1050,Hypothetical_proteins
NC_006350.1,1105502,1106434,-,CDS,CDS,NA,BPS_RS05000,DUF5655 domain-containing protein,BPS_RS05000,BPSL0946,Conserved_hypothetical_proteins
NC_006350.1,1789902,1790447,+,CDS,CDS,NA,BPS_RS08205,DUF6013 family protein,BPS_RS08205,BPSL1544,Cell_envelope
NC_006351.1,350258,350641,-,CDS,CDS,NA,BPS_RS20035,DUF6232 family protein,BPS_RS20035,BPSS0263,Cell_envelope
NC_006351.1,728495,728854,+,CDS,CDS,NA,BPS_RS21580,DUF6277 family protein,BPS_RS21580,BPSS0533,Conserved_hypothetical_proteins
NC_006350.1,855653,856444,-,CDS,CDS,NA,BPS_RS03905,DUF6430 domain-containing protein,BPS_RS03905,BPSL0742,Cell_envelope
NC_006350.1,639401,639670,+,CDS,CDS,NA,BPS_RS03030,DUF6471 domain-containing protein,BPS_RS03030,NA,NA
NC_006350.1,893583,894086,+,CDS,CDS,NA,BPS_RS32325,DUF6521 family protein,BPS_RS32325,BPSL0769,Hypothetical_proteins
NC_006351.1,131609,135061,+,CDS,CDS,NA,BPS_RS19150,DUF6531 domain-containing protein,BPS_RS19150,BPSS0106,Putative_assignment
NC_006351.1,2781283,2785941,-,CDS,CDS,NA,BPS_RS30020,DUF6531 domain-containing protein,BPS_RS30020,BPSS2054,Conserved_hypothetical_proteins
NC_006350.1,1969571,1970482,-,CDS,CDS,NA,BPS_RS08950,DUF692 domain-containing protein,BPS_RS08950,BPSL1691,Conserved_hypothetical_proteins
NC_006351.1,23841,24692,+,CDS,CDS,NA,BPS_RS18665,DUF692 family protein,BPS_RS18665,BPSS0025,Hypothetical_proteins
NC_006350.1,990788,992092,-,CDS,CDS,NA,BPS_RS04485,DUF72 domain-containing protein,BPS_RS04485,BPSL0852,Conserved_hypothetical_proteins
NC_006350.1,3596439,3596918,+,CDS,CDS,NA,BPS_RS16205,DUF721 domain-containing protein,BPS_RS16205,BPSL3017,Conserved_hypothetical_proteins
NC_006351.1,2767010,2768149,-,CDS,CDS,NA,BPS_RS29985,DUF746 domain-containing protein,BPS_RS29985,BPSS2051,Putative_assignment
NC_006351.1,2829283,2829792,-,CDS,CDS,NA,BPS_RS30220,DUF746 domain-containing protein,BPS_RS30220,BPSS2090,Putative_assignment
NC_006351.1,307527,311486,+,CDS,CDS,NA,BPS_RS19840,DUF748 domain-containing protein,BPS_RS19840,BPSS0227,Cell_envelope
NC_006350.1,3954560,3955234,-,CDS,CDS,NA,BPS_RS17960,DUF799 domain-containing protein,BPS_RS17960,BPSL3334,Cell_envelope
NC_006351.1,1711993,1714809,+,CDS,CDS,NA,BPS_RS25605,DUF802 domain-containing protein,BPS_RS25605,BPSS1263,Cell_envelope
NC_006350.1,1472111,1474072,-,CDS,CDS,NA,BPS_RS06690,DUF839 domain-containing protein,BPS_RS06690,BPSL1270,Putative_assignment
NC_006351.1,2509305,2509685,+,CDS,CDS,NA,BPS_RS28820,DUF883 family protein,BPS_RS28820,BPSS1846,Cell_envelope
NC_006350.1,2559694,2560458,-,CDS,CDS,NA,BPS_RS11375,DUF899 domain-containing protein,BPS_RS11375,BPSL2130,Conserved_hypothetical_proteins
NC_006351.1,872588,873298,+,CDS,CDS,NA,BPS_RS22170,DUF899 domain-containing protein,BPS_RS22170,BPSS0641,Conserved_hypothetical_proteins
NC_006350.1,1959699,1960790,-,CDS,CDS,NA,BPS_RS08890,DUF917 domain-containing protein,BPS_RS08890,BPSL1679,Conserved_hypothetical_proteins
NC_006350.1,1364441,1365082,+,CDS,CDS,NA,BPS_RS06210,DUF924 domain-containing protein,BPS_RS06210,BPSL1182,Conserved_hypothetical_proteins
NC_006350.1,94413,97265,-,CDS,CDS,NA,BPS_RS00430,DUF927 domain-containing protein,BPS_RS00430,BPSL0082,Conserved_hypothetical_proteins
NC_006351.1,522852,525704,-,CDS,CDS,NA,BPS_RS20765,DUF927 domain-containing protein,BPS_RS20765,BPSS0382,Hypothetical_proteins
NC_006350.1,1115625,1116167,+,CDS,CDS,NA,BPS_RS05050,DUF934 domain-containing protein,BPS_RS05050,BPSL0957,Conserved_hypothetical_proteins
NC_006350.1,1539500,1539907,-,CDS,CDS,NA,BPS_RS06965,DUF934 domain-containing protein,BPS_RS06965,BPSL1318,Conserved_hypothetical_proteins
NC_006351.1,2400273,2400950,-,CDS,CDS,NA,BPS_RS28285,DUF938 domain-containing protein,BPS_RS28285,BPSS1750,Conserved_hypothetical_proteins
NC_006350.1,1025818,1026345,+,CDS,CDS,NA,BPS_RS04655,DUF962 domain-containing protein,BPS_RS04655,BPSL0884,Cell_envelope
NC_006350.1,2340104,2340424,+,CDS,CDS,NA,BPS_RS10455,DUF962 domain-containing protein,BPS_RS10455,BPSL1965,Cell_envelope
NC_006350.1,267975,268727,-,CDS,CDS,NA,BPS_RS01340,DUF969 domain-containing protein,BPS_RS01340,BPSL0256,Cell_envelope
NC_006350.1,722680,723093,+,CDS,CDS,NA,BPS_RS03360,DUF971 domain-containing protein,BPS_RS03360,BPSL0636,Conserved_hypothetical_proteins
NC_006350.1,267022,267978,-,CDS,CDS,NA,BPS_RS01335,DUF979 domain-containing protein,BPS_RS01335,BPSL0255,Cell_envelope
NC_006350.1,1054042,1054488,-,CDS,CDS,NA,BPS_RS04770,dUTP diphosphatase,dut,BPSL0903,Central/Intermediary_metabolism
NC_006351.1,2527026,2527907,-,CDS,CDS,NA,BPS_RS28905,Dyp-type peroxidase,BPS_RS28905,BPSS1861,Conserved_hypothetical_proteins
NC_006350.1,385324,386613,+,CDS,CDS,NA,BPS_RS01885,EAL domain-containing protein,BPS_RS01885,BPSL0358,Other_regulators
NC_006350.1,676682,679045,+,CDS,CDS,NA,BPS_RS03170,EAL domain-containing protein,BPS_RS03170,BPSL0602,Cell_envelope
NC_006350.1,1028626,1029900,-,CDS,CDS,NA,BPS_RS04670,EAL domain-containing protein,BPS_RS04670,BPSL0887,Other_regulators
NC_006350.1,1249558,1251918,-,CDS,CDS,NA,BPS_RS05660,EAL domain-containing protein,BPS_RS05660,BPSL1080,Cell_envelope
NC_006350.1,1497670,1498953,-,CDS,CDS,NA,BPS_RS06780,EAL domain-containing protein,BPS_RS06780,BPSL1286,Other_regulators
NC_006350.1,1899552,1900298,+,CDS,CDS,NA,BPS_RS08670,EAL domain-containing protein,BPS_RS08670,BPSL1635,Other_regulators
NC_006350.1,3286594,3287400,+,CDS,CDS,NA,BPS_RS14745,EAL domain-containing protein,BPS_RS14745,BPSL2744,Conserved_hypothetical_proteins
NC_006351.1,1071034,1072254,-,CDS,CDS,NA,BPS_RS23045,EAL domain-containing protein,BPS_RS23045,BPSS0799,Other_regulators
NC_006351.1,3119667,3122285,-,CDS,CDS,NA,BPS_RS31520,EAL domain-containing protein,BPS_RS31520,BPSS2318,Cell_envelope
NC_006350.1,1508343,1509278,+,CDS,CDS,NA,BPS_RS06830,EamA family transporter,BPS_RS06830,BPSL1295,Cell_envelope
NC_006350.1,3268890,3269780,-,CDS,CDS,NA,BPS_RS14670,EamA family transporter,BPS_RS14670,BPSL2730,Cell_envelope
NC_006351.1,2926408,2927301,-,CDS,CDS,NA,BPS_RS30650,EamA family transporter RarD,rarD,BPSS2163,ARG
NC_006350.1,706710,707624,-,CDS,CDS,NA,BPS_RS03290,EcsC family protein,BPS_RS03290,BPSL0624,Macromolecule_degradation
NC_006351.1,1651782,1653533,-,CDS,CDS,NA,BPS_RS25380,efflux pump/antiporter,BPS_RS25380,BPSS1222,Transport_/_Binding_proteins
NC_006350.1,947371,948915,+,CDS,CDS,NA,BPS_RS04300,efflux RND transporter outer membrane subunit OprB,oprB,BPSL0816,ARG
NC_006351.1,1504124,1505662,+,CDS,CDS,NA,BPS_RS24835,efflux RND transporter outer membrane subunit OprB,oprB,BPSS1120,Cell_envelope
NC_006350.1,942889,944151,+,CDS,CDS,NA,BPS_RS04290,efflux RND transporter periplasmic adaptor BpeA,bpeA,BPSL0814,ARG
NC_006350.1,325765,327336,+,CDS,CDS,NA,BPS_RS01620,efflux RND transporter periplasmic adaptor subunit,BPS_RS01620,BPSL0308,Cell_envelope
NC_006350.1,1822892,1824007,-,CDS,CDS,NA,BPS_RS08335,efflux RND transporter periplasmic adaptor subunit,BPS_RS08335,BPSL1568,Cell_envelope
NC_006350.1,2690333,2691574,+,CDS,CDS,NA,BPS_RS11930,efflux RND transporter periplasmic adaptor subunit,BPS_RS11930,BPSL2234,ARG
NC_006351.1,390952,392181,+,CDS,CDS,NA,BPS_RS20225,efflux RND transporter periplasmic adaptor subunit,BPS_RS20225,BPSS0292,ARG
NC_006351.1,738101,739354,+,CDS,CDS,NA,BPS_RS21630,efflux RND transporter periplasmic adaptor subunit,BPS_RS21630,BPSS0541,ARG
NC_006351.1,853166,854368,-,CDS,CDS,NA,BPS_RS22075,efflux RND transporter periplasmic adaptor subunit,BPS_RS22075,BPSS0625,ARG
NC_006351.1,1420384,1421853,-,CDS,CDS,NA,BPS_RS24400,efflux RND transporter periplasmic adaptor subunit,BPS_RS24400,BPSS1042,ARG
NC_006351.1,1499785,1500882,+,CDS,CDS,NA,BPS_RS24825,efflux RND transporter periplasmic adaptor subunit,BPS_RS24825,BPSS1118,ARG
NC_006351.1,1838603,1839856,-,CDS,CDS,NA,BPS_RS26075,efflux RND transporter periplasmic adaptor subunit,BPS_RS26075,BPSS1347,ARG
NC_006350.1,944167,947367,+,CDS,CDS,NA,BPS_RS04295,efflux RND transporter permease BpeB,bpeB,BPSL0815,ARG
NC_006350.1,1819725,1822895,-,CDS,CDS,NA,BPS_RS08330,efflux RND transporter permease subunit,BPS_RS08330,BPSL1567,ARG
NC_006350.1,2691571,2694717,+,CDS,CDS,NA,BPS_RS11935,efflux RND transporter permease subunit,BPS_RS11935,BPSL2235,ARG
NC_006351.1,1500879,1503989,+,CDS,CDS,NA,BPS_RS24830,efflux RND transporter permease subunit,BPS_RS24830,BPSS1119,ARG
NC_006350.1,20480,22135,-,CDS,CDS,NA,BPS_RS00095,efflux transporter outer membrane subunit,BPS_RS00095,BPSL0019,Cell_envelope
NC_006350.1,1817818,1819722,-,CDS,CDS,NA,BPS_RS08325,efflux transporter outer membrane subunit,BPS_RS08325,BPSL1566,Cell_envelope
NC_006350.1,2146271,2147812,-,CDS,CDS,NA,BPS_RS09570,efflux transporter outer membrane subunit,BPS_RS09570,BPSL1802,ARG
NC_006350.1,2279266,2280762,+,CDS,CDS,NA,BPS_RS10190,efflux transporter outer membrane subunit,BPS_RS10190,BPSL1913,ARG
NC_006350.1,2347036,2348973,+,CDS,CDS,NA,BPS_RS10490,efflux transporter outer membrane subunit,BPS_RS10490,BPSL1972,ARG
NC_006350.1,2415405,2417114,+,CDS,CDS,NA,BPS_RS10750,efflux transporter outer membrane subunit,BPS_RS10750,BPSL2022,Cell_envelope
NC_006351.1,395439,396971,+,CDS,CDS,NA,BPS_RS20235,efflux transporter outer membrane subunit,BPS_RS20235,BPSS0294,ARG
NC_006351.1,736025,737608,+,CDS,CDS,NA,BPS_RS21625,efflux transporter outer membrane subunit,BPS_RS21625,BPSS0540,ARG
NC_006351.1,849810,851192,-,CDS,CDS,NA,BPS_RS22065,efflux transporter outer membrane subunit,BPS_RS22065,BPSS0623,Transport_/_Binding_proteins
NC_006351.1,985782,987641,-,CDS,CDS,NA,BPS_RS22695,efflux transporter outer membrane subunit,BPS_RS22695,BPSS0734,Cell_envelope
NC_006351.1,1840349,1841932,-,CDS,CDS,NA,BPS_RS26080,efflux transporter outer membrane subunit,BPS_RS26080,BPSS1348,ARG
NC_006351.1,2612032,2613516,-,CDS,CDS,NA,BPS_RS29305,efflux transporter outer membrane subunit,BPS_RS29305,BPSS1929,Cell_envelope
NC_006351.1,2618540,2620066,+,CDS,CDS,NA,BPS_RS29340,efflux transporter outer membrane subunit,BPS_RS29340,BPSS1936,Cell_envelope
NC_006350.1,2802872,2803705,-,CDS,CDS,NA,BPS_RS12410,EI24 domain-containing protein,BPS_RS12410,BPSL2321,Cell_envelope
NC_006350.1,1797528,1798163,-,CDS,CDS,NA,BPS_RS08230,eIF4A-inactivating lethal factor BLF1,BPS_RS08230,BPSL1549,Hypothetical_proteins
NC_006351.1,754825,755997,+,CDS,CDS,NA,BPS_RS21690,electron transfer flavoprotein subunit alpha/FixB family protein,BPS_RS21690,BPSS0552,Energy_metabolism_-_carbon
NC_006351.1,755994,756779,+,CDS,CDS,NA,BPS_RS21695,electron transfer flavoprotein subunit beta,BPS_RS21695,BPSS0553,Energy_metabolism_-_carbon
NC_006350.1,3013528,3014277,-,CDS,CDS,NA,BPS_RS13420,electron transfer flavoprotein subunit beta/FixA family protein,BPS_RS13420,BPSL2500,Energy_metabolism_-_carbon
NC_006350.1,2334055,2335728,+,CDS,CDS,NA,BPS_RS10435,electron transfer flavoprotein-ubiquinone oxidoreductase,BPS_RS10435,BPSL1961,Energy_metabolism_-_carbon
NC_006350.1,1274538,1275410,-,CDS,CDS,NA,BPS_RS05775,electron transport complex subunit RsxB,rsxB,BPSL1104,Energy_metabolism_-_carbon
NC_006350.1,1039748,1041862,-,CDS,CDS,NA,BPS_RS04705,elongation factor G,fusA,BPSL0893,Macromolecule_biosynthesis/modification
NC_006350.1,3810679,3812781,-,CDS,CDS,NA,BPS_RS17290,elongation factor G,fusA,BPSL3216,Macromolecule_biosynthesis/modification
NC_006350.1,2927947,2928504,+,CDS,CDS,NA,BPS_RS12975,elongation factor P,efp,BPSL2422,Macromolecule_biosynthesis/modification
NC_006350.1,2926537,2927757,+,CDS,CDS,NA,BPS_RS12970,elongation factor P maturation arginine rhamnosyltransferase EarP,earP,BPSL2421,Conserved_hypothetical_proteins
NC_006350.1,3809447,3810637,-,CDS,CDS,NA,BPS_RS17285,elongation factor Tu,tuf,BPSL3215,Macromolecule_biosynthesis/modification
NC_006350.1,3828544,3829734,-,CDS,CDS,NA,BPS_RS17355,elongation factor Tu,tuf,BPSL3228,Macromolecule_biosynthesis/modification
NC_006350.1,2280830,2282065,+,CDS,CDS,NA,BPS_RS10195,EmrA/EmrK family multidrug efflux transporter periplasmic adaptor subunit,BPS_RS10195,BPSL1914,ARG
NC_006350.1,1671793,1672812,+,CDS,CDS,NA,BPS_RS07615,endolytic transglycosylase MltG,mltG,BPSL1435,Cell_envelope
NC_006350.1,1273889,1274533,-,CDS,CDS,NA,BPS_RS05770,endonuclease III,nth,BPSL1103,Macromolecule_biosynthesis/modification
NC_006350.1,253309,254121,-,CDS,CDS,NA,BPS_RS01270,endonuclease/exonuclease/phosphatase family protein,BPS_RS01270,BPSL0243,Putative_assignment
NC_006350.1,1745236,1746096,-,CDS,CDS,NA,BPS_RS08010,endonuclease/exonuclease/phosphatase family protein,BPS_RS08010,BPSL1507,Conserved_hypothetical_proteins
NC_006351.1,1888658,1889674,+,CDS,CDS,NA,BPS_RS26295,endonuclease/exonuclease/phosphatase family protein,BPS_RS26295,BPSS1382,Putative_assignment
NC_006350.1,1634008,1636425,+,CDS,CDS,NA,BPS_RS07450,endopeptidase La,lon,BPSL1405,Macromolecule_degradation
NC_006351.1,507869,508615,-,CDS,CDS,NA,BPS_RS20685,energy transducer TonB,BPS_RS20685,BPSS0368,Transport_/_Binding_proteins
NC_006350.1,1428157,1428831,-,CDS,CDS,NA,BPS_RS06530,energy-coupling factor ABC transporter permease,BPS_RS06530,BPSL1244,Cell_envelope
NC_006350.1,3659704,3661371,+,CDS,CDS,NA,BPS_RS16505,energy-dependent translational throttle protein EttA,ettA,BPSL3067,Transport_/_Binding_proteins
NC_006350.1,2647102,2647893,+,CDS,CDS,NA,BPS_RS11770,enoyl-ACP reductase FabI,fabI,BPSL2204,Fatty_acid_biosynthesis
NC_006351.1,971275,972036,+,CDS,CDS,NA,BPS_RS22630,enoyl-ACP reductase FabI,fabI,BPSS0721,Putative_assignment
NC_006350.1,453402,455528,+,CDS,CDS,NA,BPS_RS02195,enoyl-CoA hydratase,BPS_RS02195,BPSL0419,Small_molecules_degradation
NC_006350.1,739918,740682,+,CDS,CDS,NA,BPS_RS03435,enoyl-CoA hydratase,BPS_RS03435,BPSL0651,Putative_assignment
NC_006350.1,1421317,1422108,-,CDS,CDS,NA,BPS_RS06495,enoyl-CoA hydratase,BPS_RS06495,BPSL1237,Putative_assignment
NC_006350.1,3629441,3630217,-,CDS,CDS,NA,BPS_RS16345,enoyl-CoA hydratase,BPS_RS16345,BPSL3040,Small_molecules_degradation
NC_006351.1,847418,848212,+,CDS,CDS,NA,BPS_RS22055,enoyl-CoA hydratase,BPS_RS22055,BPSS0621,Putative_assignment
NC_006351.1,957425,958210,+,CDS,CDS,NA,BPS_RS22565,enoyl-CoA hydratase,BPS_RS22565,BPSS0710,Putative_assignment
NC_006351.1,1320465,1321247,-,CDS,CDS,NA,BPS_RS24165,enoyl-CoA hydratase-related protein,BPS_RS24165,BPSS1000,Secondary_metabolism
NC_006351.1,2746669,2747511,+,CDS,CDS,NA,BPS_RS29890,enoyl-CoA hydratase-related protein,BPS_RS29890,BPSS2033,Putative_assignment
NC_006351.1,1321248,1322018,-,CDS,CDS,NA,BPS_RS24170,enoyl-CoA hydratase/isomerase,BPS_RS24170,BPSS1001,Secondary_metabolism
NC_006350.1,424759,425586,+,CDS,CDS,NA,BPS_RS02055,enoyl-CoA hydratase/isomerase family protein,BPS_RS02055,BPSL0391,Putative_assignment
NC_006350.1,2214022,2215164,-,CDS,CDS,NA,BPS_RS09895,enoyl-CoA hydratase/isomerase family protein,BPS_RS09895,BPSL1860,Putative_assignment
NC_006351.1,848209,849357,+,CDS,CDS,NA,BPS_RS22060,enoyl-CoA hydratase/isomerase family protein,BPS_RS22060,BPSS0622,Putative_assignment
NC_006351.1,1970974,1971759,-,CDS,CDS,NA,BPS_RS26610,enoyl-CoA hydratase/isomerase family protein,BPS_RS26610,BPSS1446,Small_molecules_degradation
NC_006351.1,1624283,1624417,-,CDS,CDS,NA,BPS_RS25270,entericidin A/B family lipoprotein,BPS_RS25270,NA,NA
NC_006351.1,2342220,2342369,-,CDS,CDS,NA,BPS_RS28045,entericidin A/B family lipoprotein,BPS_RS28045,BPSS1706a,Amino_acid_biosynthesis
NC_006351.1,960706,961941,+,CDS,CDS,NA,BPS_RS22580,ergothioneine biosynthesis protein EgtB,egtB,BPSS0713,Conserved_hypothetical_proteins
NC_006350.1,509901,513119,+,CDS,CDS,NA,BPS_RS02480,error-prone DNA polymerase,BPS_RS02480,BPSL0472,Macromolecule_biosynthesis/modification
NC_006350.1,2128282,2129373,-,CDS,CDS,NA,BPS_RS09495,erythritol/L-threitol dehydrogenase,BPS_RS09495,BPSL1790,Putative_assignment
NC_006351.1,346953,348089,+,CDS,CDS,NA,BPS_RS20015,erythritol/L-threitol dehydrogenase,BPS_RS20015,BPSS0259,Putative_assignment
NC_006350.1,818352,819468,+,CDS,CDS,NA,BPS_RS03760,erythromycin esterase family protein,NA,NA,NA
NC_006350.1,2323136,2323693,+,CDS,CDS,NA,BPS_RS10385,ester cyclase,BPS_RS10385,BPSL1951,Cell_envelope
NC_006351.1,1241388,1242233,-,CDS,CDS,NA,BPS_RS23830,esterase family protein,BPS_RS23830,BPSS0941,Cell_envelope
NC_006350.1,4000764,4002161,-,CDS,CDS,NA,BPS_RS18195,ethanolamine ammonia-lyase subunit EutB,BPS_RS18195,BPSL3372,Small_molecules_degradation
NC_006350.1,3999964,4000767,-,CDS,CDS,NA,BPS_RS18190,ethanolamine ammonia-lyase subunit EutC,eutC,BPSL3371,Small_molecules_degradation
NC_006350.1,4002218,4003627,-,CDS,CDS,NA,BPS_RS18200,ethanolamine permease,eat,BPSL3373,Transport_/_Binding_proteins
NC_006350.1,1131677,1132138,-,CDS,CDS,NA,BPS_RS05130,EVE domain-containing protein,BPS_RS05130,BPSL0973,Conserved_hypothetical_proteins
NC_006350.1,597179,600046,-,CDS,CDS,NA,BPS_RS02860,excinuclease ABC subunit UvrA,uvrA,BPSL0545,Macromolecule_biosynthesis/modification
NC_006351.1,56852,62767,+,CDS,CDS,NA,BPS_RS18850,excinuclease ABC subunit UvrA,uvrA,BPSS0058,Macromolecule_biosynthesis/modification
NC_006351.1,496976,499066,+,CDS,CDS,NA,BPS_RS20625,excinuclease ABC subunit UvrB,uvrB,BPSS0356,Macromolecule_biosynthesis/modification
NC_006350.1,2924091,2926322,-,CDS,CDS,NA,BPS_RS12965,excinuclease ABC subunit UvrC,uvrC,BPSL2420,Macromolecule_biosynthesis/modification
NC_006351.1,2506642,2508516,+,CDS,CDS,NA,BPS_RS28810,ExeM/NucH family extracellular endonuclease,BPS_RS28810,BPSS1845,Putative_assignment
NC_006350.1,197596,198366,+,CDS,CDS,NA,BPS_RS00995,exodeoxyribonuclease III,xth,BPSL0191,Putative_assignment
NC_006350.1,2795573,2796349,+,CDS,CDS,NA,BPS_RS12380,exodeoxyribonuclease III,xth,BPSL2315,Putative_assignment
NC_006350.1,1490354,1494166,+,CDS,CDS,NA,BPS_RS06765,exodeoxyribonuclease V subunit beta,recB,BPSL1283,Macromolecule_biosynthesis/modification
NC_006350.1,1487013,1490357,+,CDS,CDS,NA,BPS_RS06760,exodeoxyribonuclease V subunit gamma,recC,BPSL1282,Macromolecule_biosynthesis/modification
NC_006350.1,1018910,1020292,+,CDS,CDS,NA,BPS_RS04625,exodeoxyribonuclease VII large subunit,xseA,BPSL0879,Macromolecule_degradation
NC_006351.1,2418897,2419190,-,CDS,CDS,NA,BPS_RS28365,exodeoxyribonuclease VII small subunit,BPS_RS28365,BPSS1764,Macromolecule_degradation
NC_006350.1,1597149,1598663,+,CDS,CDS,NA,BPS_RS07240,exopolyphosphatase,ppx,BPSL1367,Central/Intermediary_metabolism
NC_006351.1,2491078,2492253,-,CDS,CDS,NA,BPS_RS28735,exopolysaccharide biosynthesis protein BceE,BPS_RS28735,BPSS1831,Cell_envelope
NC_006350.1,245440,245757,+,CDS,CDS,NA,BPS_RS01230,export system protein,BPS_RS01230,BPSL0235,Putative_assignment
NC_006350.1,1654568,1655347,-,CDS,CDS,NA,BPS_RS07525,exported isomerase,BPS_RS07525,BPSL1418,Cell_envelope
NC_006350.1,3529801,3530232,-,CDS,CDS,NA,BPS_RS15875,exported ribonuclease,BPS_RS15875,BPSL2958,Macromolecule_biosynthesis/modification
NC_006350.1,2645029,2646981,-,CDS,CDS,NA,BPS_RS11765,extracellular solute-binding protein,BPS_RS11765,BPSL2203,Cell_envelope
NC_006351.1,86668,87699,+,CDS,CDS,NA,BPS_RS18980,extracellular solute-binding protein,BPS_RS18980,BPSS0077,Other_regulators
NC_006351.1,337034,338122,+,CDS,CDS,NA,BPS_RS19965,extracellular solute-binding protein,BPS_RS19965,BPSS0249,Cell_envelope
NC_006351.1,2820342,2821583,-,CDS,CDS,NA,BPS_RS30185,extracellular solute-binding protein,BPS_RS30185,BPSS2084,Transport_/_Binding_proteins
NC_006350.1,4040138,4040989,-,CDS,CDS,NA,BPS_RS18370,F0F1 ATP synthase subunit A,atpB,BPSL3402,Transport_/_Binding_proteins
NC_006351.1,2636155,2636856,-,CDS,CDS,NA,BPS_RS29405,F0F1 ATP synthase subunit A,BPS_RS29405,BPSS1949,Energy_metabolism_-_carbon
NC_006350.1,4037064,4038605,-,CDS,CDS,NA,BPS_RS18350,F0F1 ATP synthase subunit alpha,atpA,BPSL3398,Transport_/_Binding_proteins
NC_006351.1,2633163,2635163,-,CDS,CDS,NA,BPS_RS29390,F0F1 ATP synthase subunit alpha,BPS_RS29390,BPSS1946,Energy_metabolism_-_carbon
NC_006350.1,4039194,4039664,-,CDS,CDS,NA,BPS_RS18360,F0F1 ATP synthase subunit B,BPS_RS18360,BPSL3400,Transport_/_Binding_proteins
NC_006350.1,4034643,4036037,-,CDS,CDS,NA,BPS_RS18340,F0F1 ATP synthase subunit beta,atpD,BPSL3396,Transport_/_Binding_proteins
NC_006351.1,2638096,2639712,-,CDS,CDS,NA,BPS_RS29425,F0F1 ATP synthase subunit beta,atpD,BPSS1953,Energy_metabolism_-_carbon
NC_006350.1,4039792,4040061,-,CDS,CDS,NA,BPS_RS18365,F0F1 ATP synthase subunit C,atpE,BPSL3401,Transport_/_Binding_proteins
NC_006351.1,2635910,2636158,-,CDS,CDS,NA,BPS_RS29400,F0F1 ATP synthase subunit C,BPS_RS29400,BPSS1948,Energy_metabolism_-_carbon
NC_006350.1,4038652,4039191,-,CDS,CDS,NA,BPS_RS18355,F0F1 ATP synthase subunit delta,BPS_RS18355,BPSL3399,Transport_/_Binding_proteins
